Y1 Y2 Y3 Y4 X1 X2 X3 X4 X5
18 26 1 5 0.225886432919651 0.549279793864116 0.11049344507046 0.0996410937514156 0.62049130955711
30 18 0 2 0.05462910910137 0.346127043943852 0.614105034386739 0.866288959048688 0.564378730254248
37 12 1 0 0.670282039558515 0.514965634793043 0.544976426986977 0.260488230502233 0.507469573058188
18 16 16 0 0.297741782618687 0.815767947584391 0.22762869251892 0.284032399300486 0.257340217474848
20 25 3 2 0.100721582304686 0.526272569317371 0.901508652605116 0.165858007734641 0.358907588757575
37 3 8 2 0.0719040972180665 0.203040049877018 0.198526436695829 0.0299566281028092 0.287982937181368
28 18 3 1 0.880440568784252 0.848107680445537 0.421812117565423 0.0981186414137483 0.190012896200642
20 27 3 0 0.754247402073815 0.370494215050712 0.884361858014017 0.119857751764357 0.630510222865269
45 3 0 2 0.816605887608603 0.303325170883909 0.238200846593827 0.194150109542534 0.0107714908663183
8 38 0 4 0.982140373671427 0.770597046939656 0.291630598250777 0.829592596972361 0.144822453614324
20 27 1 2 0.103599644964561 0.733448554994538 0.876395269529894 0.015314260032028 0.509368165628985
28 11 2 9 0.0990418293513358 0.838905998272821 0.619072475004941 0.385690907249227 0.465793010080233
31 19 0 0 0.798831611173227 0.569048842415214 0.857298753689975 0.91435600980185 0.521044447785243
11 22 6 11 0.784575266530737 0.02628083829768 0.477284332504496 0.0152856642380357 0.690734359901398
32 14 0 4 0.00942990509793162 0.486127228243276 0.894230959936976 0.309651001356542 0.999941356480122
13 26 1 10 0.779065882787108 0.542681032791734 0.169069356750697 0.428502689348534 0.948869485873729
22 25 0 3 0.729390651918948 0.836660116910934 0.621070137713104 0.562131065642461 0.952449404634535
28 13 0 9 0.630131852813065 0.728664538124576 0.722760529723018 0.920765466988087 0.684191405307502
21 15 4 10 0.480910829966888 0.555113806854934 0.190216163406149 0.516922419192269 0.736147050047293
31 17 0 2 0.15663685137406 0.0734143974259496 0.568715502275154 0.740039969794452 0.956805660156533
29 11 5 5 0.00821551983244717 0.136502299224958 0.671531327534467 0.617846142500639 0.207260221242905
34 16 0 0 0.452458394225687 0.684608696261421 0.919210898689926 0.205749509623274 0.674783249851316
31 13 3 3 0.492293328745291 0.0996219362132251 0.325559697812423 0.508689040783793 0.0976812455337495
41 7 0 2 0.389587111538276 0.203785905148834 0.546752070309594 0.0610623478423804 0.498706974321976
20 26 1 3 0.464665941894054 0.365980138303712 0.00499117863364518 0.774502127896994 0.758050633128732
24 14 3 9 0.713279000716284 0.846195757621899 0.370116141391918 0.204246863955632 0.0120185827836394
14 30 0 6 0.0553019263315946 0.236872595502064 0.637621424626559 0.857073594583198 0.159876244142652
23 21 0 6 0.354783097514883 0.704877850599587 0.609607010148466 0.513771815458313 0.110351946204901
24 25 0 1 0.802812272915617 0.107608830789104 0.818292169133201 0.25162134738639 0.802990178111941
21 27 0 2 0.835708837024868 0.779068868607283 0.117891796631739 0.812749446835369 0.37487742677331
21 26 1 2 0.237749404972419 0.25510568334721 0.66335767111741 0.0670025576837361 0.630638615461066
17 15 16 2 0.353986102622002 0.548043326009065 0.201607255265117 0.0261934788431972 0.761851345654577
31 16 1 2 0.856885420158505 0.0339015207719058 0.586859541479498 0.596256312215701 0.248619792051613
29 17 0 4 0.853763373801485 0.806109476136044 0.695069978712127 0.846893766429275 0.373531832359731
24 17 1 8 0.295895455405116 0.337752807186916 0.528288147877902 0.452399161411449 0.339475193526596
31 18 0 1 0.147048324579373 0.916285858023912 0.369521510088816 0.502177310641855 0.706658351700753
33 17 0 0 0.703992061316967 0.357106417883188 0.698472405551001 0.209659607382491 0.571662957780063
35 10 0 5 0.103806688217446 0.975365013116971 0.47370445728302 0.715586190344766 0.143707086797804
26 16 2 6 0.0337277729995549 0.384378522634506 0.230807848041877 0.536380053497851 0.296657427214086
15 16 4 15 0.999404527945444 0.488673535175622 0.454134696628898 0.0491394286509603 0.391992470948026
18 12 8 12 0.0348748040851206 0.490776231279597 0.0791919191833586 0.822714880341664 0.522202988388017
25 16 8 1 0.338391283759847 0.0122546241618693 0.257680573733523 0.252496465342119 0.585898180957884
16 31 0 3 0.91506376164034 0.641473200637847 0.554080500733107 0.521448933985084 0.309076183708385
29 13 8 0 0.617235269630328 0.512574971653521 0.0217597931623459 0.32699210033752 0.359653278021142
23 16 4 7 0.286285348702222 0.320352118229493 0.211102063767612 0.110368841327727 0.929308573249727
33 12 0 5 0.737797403009608 0.58143315766938 0.636393392225727 0.851732170907781 0.544918006518856
36 13 1 0 0.834054309176281 0.617344408296049 0.716973771108314 0.624640036839992 0.589025523047894
33 16 1 0 0.314270780421793 0.438274537678808 0.776862405473366 0.848066023783758 0.251190535491332
20 28 0 2 0.492566547822207 0.170368980616331 0.0732085653580725 0.126011811429635 0.388767195399851
31 18 1 0 0.697373766219243 0.715080496622249 0.0987483714707196 0.668251612689346 0.645926255965605
27 23 0 0 0.641462353989482 0.747786548687145 0.94639556040056 0.607933030463755 0.365266053471714
18 25 5 2 0.643922914983705 0.843914708122611 0.930883407825604 0.945666357409209 0.467699150089175
25 16 5 4 0.977853404823691 0.534759046975523 0.921451541595161 0.580624428810552 0.177018090616912
24 25 0 1 0.414735334459692 0.302235261537135 0.649938648333773 0.303132853005081 0.481236948864534
23 24 0 3 0.119404779979959 0.456518182065338 0.156350366072729 0.934779137372971 0.931580249452963
20 25 0 5 0.526029660133645 0.384342534467578 0.91014366876334 0.844359362265095 0.025660429848358
23 19 0 8 0.225073350826278 0.249046854674816 0.922061887802556 0.424573354888707 0.3831839018967
27 7 16 0 0.486411764053628 0.654626744799316 0.169240613933653 0.485665085259825 0.250261021545157
12 26 0 12 0.370214798487723 0.95532370172441 0.0733673155773431 0.768520151963457 0.577646822901443
37 8 2 3 0.983350180787966 0.291082957293838 0.566228931071237 0.252276818268001 0.0681589203886688
30 12 3 5 0.388319115154445 0.650189086562023 0.365405296906829 0.812039961572737 0.650364690693095
30 17 1 2 0.229244840331376 0.536359930876642 0.460166618926451 0.82209540810436 0.0541679377201945
27 22 0 1 0.623297546291724 0.597451866604388 0.46473691239953 0.41733704158105 0.291063724318519
39 8 0 3 0.136540197068825 0.0248982694465667 0.77890710812062 0.916375945322216 0.310694370884448
42 7 1 0 0.967469494324178 0.00484173954464495 0.823666376294568 0.0708756730891764 0.441692827036604
35 8 1 6 0.515071807894856 0.131378254387528 0.282355052186176 0.810096084838733 0.436126099200919
37 11 2 0 0.163070329232141 0.0248171037528664 0.729978314135224 0.485904471250251 0.992179237306118
38 10 2 0 0.621902295155451 0.0921294519212097 0.495971685973927 0.305234725121409 0.61164162075147
27 7 0 16 0.985954165225849 0.475558224134147 0.0662683011032641 0.617873833281919 0.315001497743651
16 7 1 26 0.668771517463028 0.196656761225313 0.0376478305552155 0.319253370864317 0.862421339377761
26 8 0 16 0.418915896909311 0.814673948567361 0.237585074035451 0.652336813742295 0.337695898953825
27 19 0 4 0.323344993172213 0.244059228105471 0.218396110227332 0.915848306380212 0.671623393893242
30 20 0 0 0.835255319951102 0.488807637942955 0.422386274905875 0.56907903123647 0.899515088181943
13 35 2 0 0.143817043630406 0.648882479639724 0.549751633079723 0.637890705838799 0.84424779121764
31 13 5 1 0.192815946880728 0.158716470003128 0.713737604673952 0.416069980710745 0.0895994319580495
11 39 0 0 0.896738682640716 0.836977910948917 0.23999410867691 0.796610151184723 0.299336316529661
29 20 0 1 0.308119554305449 0.436596529791132 0.895682013127953 0.862276194151491 0.530868537491187
17 24 9 0 0.363300543511286 0.233495525084436 0.482623788062483 0.367417122004554 0.379101973725483
34 14 2 0 0.783946478739381 0.298855992034078 0.262847001897171 0.48793856962584 0.845250867307186
37 9 3 1 0.193378679919988 0.159421336837113 0.319918760331348 0.896351872012019 0.861076566390693
31 16 3 0 0.0177658118773252 0.585567104164511 0.66430197423324 0.46382284979336 0.681338283931836
26 24 0 0 0.406607866287231 0.14877797709778 0.728051361395046 0.209327999036759 0.500481596682221
19 22 5 4 0.483167669270188 0.179059559712186 0.571435950929299 0.676256295992061 0.800949105760083
29 19 1 1 0.421844950178638 0.339221504982561 0.878695076331496 0.734129814198241 0.0464548612944782
12 36 0 2 0.342808801680803 0.18390193884261 0.409203278832138 0.652694162447006 0.261778255458921
17 15 6 12 0.866483314661309 0.405541522195563 0.205395789584145 0.206914217676967 0.198621452786028
31 18 0 1 0.455108050955459 0.613559618359432 0.470820417162031 0.960771540412679 0.816147818928584
16 29 1 4 0.533764873631299 0.685671334387735 0.379407775355503 0.00689716497436166 0.843174822861329
32 17 0 1 0.963843331905082 0.823525600135326 0.247564962366596 0.902166552376002 0.832806359510869
12 29 2 7 0.774591542081907 0.373982113786042 0.925032525788993 0.0896428602281958 0.270686769625172
35 14 0 1 0.208876348566264 0.952841004589573 0.466174706583843 0.83709477703087 0.0194939228240401
23 17 1 9 0.308786832727492 0.0188321589957923 0.0139416833408177 0.554206041619182 0.630600472679362
29 21 0 0 0.971342450240627 0.61237497231923 0.94322473811917 0.603416930185631 0.7480582697317
33 16 0 1 0.584900093497708 0.463573763845488 0.374545655446127 0.811360992956907 0.505673847161233
18 11 10 11 0.760823625372723 0.354729620506987 0.00804153550416231 0.262974624987692 0.364629667019472
25 24 0 1 0.372709394432604 0.882423028815538 0.980524503393099 0.0399469463154674 0.309821068542078
14 35 0 1 0.769193911226466 0.075802858453244 0.377540055895224 0.138287362642586 0.359604371944442
15 9 1 25 0.5376771830488 0.88329119165428 0.985867554787546 0.105389832984656 0.362874303711578
5 6 1 38 0.913995449664071 0.188221835764125 0.139616390690207 0.175405820598826 0.53864918788895
38 12 0 0 0.185296441894025 0.215066746808589 0.562218103092164 0.961179955163971 0.652367650764063
41 7 1 1 0.282218417385593 0.869532291544601 0.794360194355249 0.194028641562909 0.403411977225915
16 34 0 0 0.0949624131899327 0.0608380562625825 0.193901368649676 0.332180767785758 0.583001798251644
29 12 2 7 0.210487079108134 0.234899600734934 0.71069850306958 0.6923006484285 0.695773461367935
19 31 0 0 0.977098996285349 0.993015512824059 0.565708020003513 0.693466415861621 0.89152335235849
8 20 22 0 0.296302175382152 0.678197727771476 0.0101157331373543 0.286106588318944 0.947959124809131
30 6 0 14 0.725983026903123 0.435486800502986 0.256950867827982 0.299119253410026 0.420810764655471
28 21 0 1 0.78568783425726 0.37730994191952 0.470981482882053 0.429953913902864 0.63660392141901
31 8 0 11 0.105417746119201 0.46118402434513 0.926862747175619 0.382629160769284 0.177949398988858
30 15 1 4 0.2395946290344 0.801851871656254 0.995291978819296 0.906816516304389 0.0803165773395449
44 5 0 1 0.270544872386381 0.662966975243762 0.209982300410047 0.534761298215017 0.565883391769603
29 20 0 1 0.10105849406682 0.46600366407074 0.545186908217147 0.607407371280715 0.81698935572058
15 35 0 0 0.11791384126991 0.053259436506778 0.645392872393131 0.504373053088784 0.759698966285214
34 12 1 3 0.991236555855721 0.23719791835174 0.90110798063688 0.504410703200847 0.571823949925601
27 16 1 6 0.986054297303781 0.233239737572148 0.73232174734585 0.423651709454134 0.988754351856187
35 11 3 1 0.137067471398041 0.230653600767255 0.609710701974109 0.217534701805562 0.995171513874084
34 4 10 2 0.90530958166346 0.0617262739688158 0.224372133612633 0.319250218337402 0.321437440579757
10 29 3 8 0.576301837572828 0.497118609258905 0.916171013377607 0.241620127577335 0.172017919365317
22 26 0 2 0.395448859082535 0.24412508867681 0.802761024795473 0.00115238502621651 0.372078432934359
29 9 5 7 0.449802484130487 0.758185538928956 0.312408612575382 0.223817161051556 0.538948916830122
36 12 0 2 0.70650190114975 0.547302677528933 0.227251196280122 0.969164622016251 0.811244924087077
21 27 0 2 0.0825027457904071 0.948066896293312 0.657595203956589 0.432402865262702 0.698684629052877
27 21 0 2 0.339312580181286 0.0861721923574805 0.735731156310067 0.963307128520682 0.899953408632427
27 21 0 2 0.680787551216781 0.947882584994659 0.465094254584983 0.255820115795359 0.723258683457971
23 25 0 2 0.316949248081073 0.722398868063465 0.863605329301208 0.135430539026856 0.255050045670941
17 15 0 18 0.831568598048761 0.922004604712129 0.675000583287328 0.562592026544735 0.308671665610746
21 21 1 7 0.215172082651407 0.613840943668038 0.161467888858169 0.433249341091141 0.746837363345549
36 8 2 4 0.497948936186731 0.160966501338407 0.0120903067290783 0.862894126446918 0.205246212193742
30 18 0 2 0.276049672625959 0.18294069217518 0.866068027447909 0.915476944530383 0.285983316134661
29 20 0 1 0.192023318726569 0.730183562031016 0.100712787825614 0.618308931356296 0.8988708013203
30 15 5 0 0.950621264055371 0.589525650488213 0.312232244526967 0.840930631151423 0.167980035534129
16 29 2 3 0.321725537767634 0.312482362613082 0.434495053021237 0.288255118299276 0.143596600042656
34 14 0 2 0.478456383803859 0.772794398944825 0.615756064187735 0.899128534598276 0.733476307941601
20 15 10 5 0.0279925719369203 0.336298202164471 0.339224056806415 0.14110324322246 0.542835634667426
22 14 3 11 0.547459468012676 0.855676691047847 0.579978102818131 0.141916863387451 0.542406288674101
27 22 0 1 0.644240220542997 0.580528493504971 0.829674802720547 0.57956757908687 0.703151777619496
25 21 0 4 0.596263544633985 0.415722651407123 0.334618145599961 0.995020768139511 0.651484300382435
35 8 1 6 0.321937375701964 0.932572785299271 0.382018996169791 0.533479852369055 0.761207105359063
13 8 10 19 0.891114312456921 0.4626988414675 0.605689934687689 0.128510575043038 0.280787558527663
41 6 0 3 0.626256947405636 0.0993463299237192 0.495735892094672 0.177119405008852 0.984090994345024
29 21 0 0 0.302904915297404 0.465449363226071 0.10926788370125 0.774550273315981 0.963671395322308
27 11 1 11 0.388204663759097 0.984083857620135 0.84592829993926 0.650511102285236 0.0280902341473848
35 10 3 2 0.160475092474371 0.925272865919396 0.44585653510876 0.556174039375037 0.747066851472482
26 18 1 5 0.862551897531375 0.43539876351133 0.750375904841349 0.745507152751088 0.366776679176837
38 8 3 1 0.953101213788614 0.869720715796575 0.795538619626313 0.343212876003236 0.354052475653589
38 0 9 3 0.563644683454186 0.300354171777144 0.390698857139796 0.391240229364485 0.019396701361984
29 20 0 1 0.329547413391992 0.797972631175071 0.0148478888440877 0.352189561817795 0.758893884718418
38 11 0 1 0.996617218712345 0.800510711967945 0.743414826691151 0.622792105423287 0.157618344062939
18 9 7 16 0.234819675795734 0.386925696162507 0.0683851786889136 0.160745930159464 0.112275674939156
20 29 0 1 0.612671965267509 0.38158969511278 0.532020630780607 0.246435532346368 0.713813694892451
27 18 2 3 0.10817852942273 0.645515614189208 0.122630413854495 0.947668921202421 0.44521895237267
11 35 2 2 0.487032569944859 0.861667454242706 0.675769999157637 0.988341624848545 0.0261408225633204
22 26 2 0 0.099445823347196 0.656632670899853 0.0560200677718967 0.535662978887558 0.919744928833097
15 28 2 5 0.16116576269269 0.516326073557138 0.798009385820478 0.0453076865524054 0.784930361201987
21 26 0 3 0.282992870779708 0.148781583411619 0.662604964571074 0.602266454603523 0.425109381787479
24 19 0 7 0.583872335962951 0.612765902886167 0.24424139666371 0.721679317299277 0.129138555610552
20 10 1 19 0.731707658851519 0.0419668189715594 0.160372437210754 0.583022876409814 0.818718016380444
17 22 0 11 0.165520911104977 0.498358992626891 0.057999900309369 0.526473444188014 0.716806726297364
11 28 6 5 0.866467763204128 0.739508221624419 0.0152111938223243 0.353766745654866 0.412187303416431
11 37 2 0 0.708574137184769 0.753899779403582 0.833354771602899 0.080061785178259 0.174911703215912
14 26 8 2 0.76039953622967 0.0630937411915511 0.2618772177957 0.128392816288397 0.010780144482851
15 35 0 0 0.147084108553827 0.442481933394447 0.055414826143533 0.365875389659777 0.340902734547853
15 28 3 4 0.358056963421404 0.500671699177474 0.348033432848752 0.600146495504305 0.189372091088444
16 14 3 17 0.673332481412217 0.270243100356311 0.580218408955261 0.237843368668109 0.56234253034927
20 18 8 4 0.523822601651773 0.598802149062976 0.804218275705352 0.018146054353565 0.588129386305809
40 9 1 0 0.349801792763174 0.73583762627095 0.340265726437792 0.309872929705307 0.281755875563249
22 20 0 8 0.240530701586977 0.713577811839059 0.134850330883637 0.0780126599129289 0.925988876959309
33 11 3 3 0.0581917962990701 0.116492936853319 0.773612920194864 0.250912423478439 0.70402242988348
25 21 1 3 0.236619742121547 0.57512061833404 0.877237849868834 0.140874939505011 0.276456029852852
27 23 0 0 0.890077913179994 0.798131987219676 0.987968035042286 0.370114748133346 0.715181472012773
23 21 5 1 0.81182741606608 0.231823796639219 0.654818585142493 0.140365454135463 0.608717903960496
27 12 8 3 0.747516322182491 0.724855825537816 0.254027303308249 0.567996666068211 0.408214510185644
8 31 2 9 0.154911725781858 0.838023197837174 0.6414555599913 0.542680406942964 0.167317668907344
16 15 5 14 0.124742088606581 0.118838570779189 0.450612380634993 0.163693082751706 0.0244630188681185
21 22 1 6 0.974725808482617 0.958950396627188 0.196961197070777 0.945032742572948 0.154706085799262
13 27 6 4 0.436129996087402 0.747764584375545 0.606187485391274 0.625892563955858 0.586582407122478
14 26 0 10 0.464016626821831 0.810889478772879 0.974629749776796 0.0648451715242118 0.218485995661467
19 7 12 12 0.16529808123596 0.189917723415419 0.199174381326884 0.180918276077136 0.0443916502408683
30 9 1 10 0.584936557337642 0.0259687774814665 0.434758973540738 0.667738135438412 0.914510060800239
32 15 1 2 0.27077801944688 0.863782292231917 0.339538734639063 0.906726876972243 0.870143406791613
12 26 0 12 0.230096920393407 0.919179865391925 0.0340082424227148 0.815818716306239 0.826470734085888
35 9 6 0 0.691207831492648 0.137627987889573 0.0991985632572323 0.442474439740181 0.609670764533803
20 28 1 1 0.282852399628609 0.477648621890694 0.419232832733542 0.161201414419338 0.723631950793788
17 5 14 14 0.810398066183552 0.462961500277743 0.0473383399657905 0.165773016633466 0.796883646398783
36 7 0 7 0.0939166070893407 0.700178611092269 0.0265292769763619 0.47894586995244 0.867673872271553
39 3 6 2 0.822030071169138 0.0655749011784792 0.1735120464582 0.395862681325525 0.700339771574363
31 12 0 7 0.427428280701861 0.733039993327111 0.378086534328759 0.794919659616426 0.335627943975851
31 16 1 2 0.755887259729207 0.395931590348482 0.588322784285992 0.769837093772367 0.497640481218696
21 8 0 21 0.662385506555438 0.461487844819203 0.336429670220241 0.399164953269064 0.77624624571763
40 8 0 2 0.444527396932244 0.725299363257363 0.49454828677699 0.630196794867516 0.419158653821796
26 11 0 13 0.627146184444427 0.470002647023648 0.752326674759388 0.412669114535674 0.583021488506347
32 7 0 11 0.000465349061414599 0.999523977516219 0.169062111992389 0.365390750579536 0.300554023589939
37 13 0 0 0.217243514023721 0.845935791730881 0.843631636584178 0.620854882756248 0.147065834607929
13 33 0 4 0.704872245667502 0.828207303769886 0.320302856387571 0.955958032282069 0.275553898885846
13 25 6 6 0.215166488196701 0.761644344311208 0.233887216309085 0.476072539808229 0.202969243284315
32 17 0 1 0.813933721277863 0.112106491811574 0.309993565781042 0.62046377081424 0.225195397622883
22 23 0 5 0.307763874297962 0.838977019302547 0.789909963263199 0.289224087027833 0.519959895638749
12 28 5 5 0.687742685666308 0.813850524136797 0.254507749108598 0.407567722257227 0.920623168814927
38 10 1 1 0.932681079022586 0.991412194212899 0.922823525732383 0.444877186091617 0.581460053566843
20 27 2 1 0.115779664833099 0.0483145248144865 0.148353497497737 0.283533689798787 0.261500597698614
28 14 7 1 0.127705687889829 0.746787912445143 0.216477806447074 0.970138955162838 0.373969396576285
23 23 0 4 0.678223857423291 0.419313521590084 0.626091811805964 0.882598839234561 0.5635389033705
8 17 0 25 0.42894859588705 0.58214389719069 0.257070173276588 0.808850640896708 0.159505761228502
26 24 0 0 0.834400977939367 0.83073406224139 0.707173747709021 0.708226453978568 0.67080233967863
25 16 6 3 0.971438066801056 0.0135306273587048 0.742405218305066 0.180201602866873 0.0182688808999956
10 22 3 15 0.0704889777116477 0.0115217631682754 0.262356393504888 0.0639757097233087 0.0123882396146655
27 15 1 7 0.45978519320488 0.996445707278326 0.572619807906449 0.106581010855734 0.66466749412939
20 30 0 0 0.70158511842601 0.76568966708146 0.915648627793416 0.84818431828171 0.205563724739477
27 9 0 14 0.0869401679374278 0.314662610646337 0.70842005033046 0.359430208569393 0.383893168298528
33 17 0 0 0.992944016121328 0.812011744361371 0.844355070730671 0.785000595031306 0.159503631526604
23 27 0 0 0.253098994027823 0.99121921742335 0.91994241415523 0.908038844354451 0.708552474388853
40 8 0 2 0.0495384356472641 0.200759592931718 0.294634674442932 0.63342471793294 0.614750859327614
18 12 1 19 0.686324946815148 0.646037220256403 0.6506526642479 0.615116288419813 0.061065350426361
18 30 0 2 0.786927352659404 0.437550728907809 0.141766190296039 0.0675399040337652 0.406255421694368
32 16 1 1 0.353606075979769 0.938028261531144 0.853531681932509 0.241493882378563 0.105041741859168
31 5 1 13 0.366441444959491 0.98800330539234 0.666006616083905 0.410778202814981 0.402505600824952
35 13 2 0 0.287100130692124 0.456319560995325 0.733326679328457 0.811175012029707 0.455676587298512
35 6 4 5 0.0799729123245925 0.230614943196997 0.314740349305794 0.379141225945204 0.624645246425644
24 17 8 1 0.365454269573092 0.695489268517122 0.667717940174043 0.446950230514631 0.078855280065909
31 17 0 2 0.178013814613223 0.556632344610989 0.463886711513624 0.570507782511413 0.341982724610716
5 23 13 9 0.536053720628843 0.584710089489818 0.650282931281254 0.131212369306013 0.0236862907186151
38 10 0 2 0.503948712022975 0.433631246909499 0.785775208147243 0.0130183685105294 0.341516438405961
30 15 0 5 0.945035103475675 0.426175052765757 0.901704200776294 0.677669727476314 0.783361223293468
32 15 0 3 0.341321283951402 0.596854395465925 0.527407548157498 0.835155610926449 0.741210231790319
24 26 0 0 0.464713774155825 0.452085584867746 0.158109048381448 0.936263481155038 0.8161711092107
25 9 16 0 0.0825311816297472 0.956608658656478 0.26961875311099 0.0584506138693541 0.055563315981999
10 28 7 5 0.860106846084818 0.844430350000039 0.134540214436129 0.668025794206187 0.151513537624851
24 18 2 6 0.395660639973357 0.222768602659926 0.237557555316016 0.385856540640816 0.653105947654694
22 22 0 6 0.735899350373074 0.420170177007094 0.723056622082368 0.576129043940455 0.392788993660361
28 7 0 15 0.171743405982852 0.41998293553479 0.627125432249159 0.138814177829772 0.183773728553206
27 18 3 2 0.454761631321162 0.0207908488810062 0.452364492695779 0.255833853268996 0.128402956528589
38 9 0 3 0.770204759435728 0.380447969539091 0.634306973544881 0.313060884131119 0.128896335605532
30 17 0 3 0.0626499983482063 0.422348427586257 0.529496879549697 0.715117806801572 0.624160754261538
8 37 3 2 0.815081495093182 0.191426063422114 0.330106385750696 0.188679528888315 0.502002736320719
31 9 0 10 0.301142524462193 0.705329281743616 0.77073736069724 0.14218128984794 0.488161805551499
25 23 0 2 0.364671027986333 0.0135204752441496 0.63498916872777 0.574111616471782 0.872816388495266
30 12 4 4 0.312112791929394 0.731203105766326 0.77436368400231 0.0491502727381885 0.192297661909834
5 45 0 0 0.0373699648771435 0.432724097976461 0.178849163930863 0.435007651569322 0.759703308343887
10 36 0 4 0.51880492339842 0.731240093009546 0.396402273792773 0.48271016147919 0.219401078531519
29 3 0 18 0.679013415705413 0.013941552489996 0.962715865811333 0.464816900668666 0.156652296893299
21 25 0 4 0.903233560267836 0.045313308481127 0.377313619246706 0.486201937077567 0.144099411088973
9 35 0 6 0.0255266984459013 0.418414376443252 0.077554949792102 0.737584884976968 0.886355442926288
27 19 4 0 0.989078270737082 0.643840002128854 0.529335109051317 0.990986311808228 0.668717395979911
25 23 0 2 0.302887624595314 0.219793785596266 0.949723993660882 0.840408358722925 0.456800217041746
32 14 0 4 0.939138400601223 0.833442652830854 0.856113054091111 0.111926322104409 0.716003178153187
27 22 0 1 0.687607581727207 0.694767313543707 0.549436143832281 0.861421876121312 0.707156684715301
30 9 6 5 0.447036994853988 0.899124485207722 0.66495354170911 0.567851287778467 0.646718055708334
25 17 0 8 0.816478138789535 0.414240285288543 0.500448136590421 0.683278919896111 0.915973308961838
29 18 3 0 0.0394991978537291 0.411004703259096 0.92407216085121 0.78960547875613 0.199645065004006
17 20 1 12 0.739031685516238 0.250014989404008 0.091927953530103 0.402525533223525 0.434992756228894
18 21 1 10 0.348719493718818 0.373767039040104 0.496953357476741 0.853277189424261 0.0370358994696289
29 14 5 2 0.829250823473558 0.231892732670531 0.782224094029516 0.189605532446876 0.157417114591226
40 10 0 0 0.535541391698644 0.931603164644912 0.869846874149516 0.495721633080393 0.702247529989108
42 8 0 0 0.274545363616198 0.47634475515224 0.901552329305559 0.120044349227101 0.740078432252631
9 24 9 8 0.800948211923242 0.0476650029886514 0.811382487881929 0.228663306217641 0.429731045616791
9 13 12 16 0.091644694795832 0.773531056009233 0.15372962737456 0.905497896485031 0.350933959940448
21 29 0 0 0.832107774214819 0.331117329420522 0.729758727829903 0.473774873185903 0.484288793755695
23 24 2 1 0.276855072472245 0.552876470610499 0.759502933127806 0.540476779220626 0.023608157876879
32 12 0 6 0.753110099583864 0.676330528920516 0.660819487413391 0.973795318976045 0.848993916762993
34 16 0 0 0.964152570115402 0.277334370883182 0.908035086235031 0.972429021494463 0.652646586764604
20 24 0 6 0.0814665600191802 0.0528556783683598 0.38978386647068 0.685359469614923 0.185790497576818
34 16 0 0 0.854364746483043 0.42575858370401 0.956978344824165 0.77995915315114 0.547376699512824
40 7 0 3 0.802238217089325 0.610118482029065 0.4565863693133 0.0204532174393535 0.87369135953486
43 7 0 0 0.385173604590818 0.976046035066247 0.195008594542742 0.728465740568936 0.229505306575447
26 21 1 2 0.327597399009392 0.969800120219588 0.590719233034179 0.922698445850983 0.339733157772571
38 5 0 7 0.204938702983782 0.0884845573455095 0.155398693401366 0.4404577978421 0.776180415181443
13 19 11 7 0.56938266265206 0.498380037257448 0.5194960788358 0.705574781168252 0.237864774186164
16 28 1 5 0.888055190443993 0.395689367782325 0.412839690921828 0.816724790958688 0.0764159550890326
15 27 0 8 0.529714091448113 0.390331929083914 0.827216950245202 0.486609313404188 0.418494606157765
21 27 1 1 0.58695865678601 0.318499490851536 0.563095880206674 0.842999417567626 0.199444274418056
17 31 0 2 0.665735142538324 0.682575054233894 0.456475481856614 0.492873826297 0.651739018037915
26 22 1 1 0.529892458580434 0.284614907577634 0.1923486252781 0.0176692183595151 0.621699950657785
18 30 0 2 0.509842899395153 0.39009471423924 0.471946834819391 0.440465257968754 0.417920730309561
20 11 17 2 0.0161604809109122 0.990168560296297 0.23250024439767 0.477924662875012 0.148687168955803
15 35 0 0 0.0477099849376827 0.792005731491372 0.314079710748047 0.601240573916584 0.183925192570314
26 19 0 5 0.929350682534277 0.312405151547864 0.866852045292035 0.443246723385528 0.425360486842692
28 22 0 0 0.769285538699478 0.817117730388418 0.444987307069823 0.307177442824468 0.389115815283731
37 9 3 1 0.201080616097897 0.22090977220796 0.433928418904543 0.67298921640031 0.0572529132477939
19 10 4 17 0.650261500384659 0.501073820283636 0.472588081145659 0.609114264138043 0.00551209296099842
25 25 0 0 0.653766682371497 0.166972296312451 0.833401712356135 0.973678541136906 0.882998963352293
12 13 14 11 0.395253761438653 0.119659194489941 0.0103411078453064 0.175834712339565 0.305547270225361
25 23 0 2 0.812304828548804 0.89760996773839 0.309129474451765 0.973226474830881 0.962477076333016
34 14 0 2 0.547023417660967 0.093714878661558 0.086152971489355 0.579317138763145 0.675792863126844
25 21 0 4 0.885132651543245 0.865058556664735 0.823007093043998 0.738125260453671 0.854297547833994
23 26 0 1 0.553313987562433 0.276591463712975 0.471107213757932 0.865817889105529 0.432796152075753
14 35 1 0 0.906048111617565 0.0272836927324533 0.532335925614461 0.647486103931442 0.925596633693203
38 8 0 4 0.587461367016658 0.787384963361546 0.395395429106429 0.694696117890999 0.754376786062494
29 14 0 7 0.423463650979102 0.358660299796611 0.454437169479206 0.995905438205227 0.27704364201054
34 15 0 1 0.949585322989151 0.025102965766564 0.114900947082788 0.849373399978504 0.686510188039392
